	S136	S36	S17	S115	S71	S199	S50	S213	S15	S177	S207	S6	S61	S152	S127	S96	S93	S123	S157	S124	S212	S148	S156	S33	S26	S18	S22	S37	S137	S183	S186	S179	S73	S84	S29	S192	S28	S40	S113	S57	S24	S146	S89	S112	S87	S106	S154	S85	S134	S54	S117	S173	S160	S8	S88	S165	S126	S168	S200	S141	S62	S109	S4	S158	S91	S39	S94	S215	S121	S80	S203	S67	S122	S12	S149	S217	S38	S120	S171	S99	S105	S153	S187	S214
S41	0.6489045255899999	0.507771184592	0.519189189736	0.601974472219	0.635417953649	0.575624353522	0.587198660036	0.531077490091	0.5266622997020001	0.5525842954810001	0.587148685147	0.525472726464	0.6307622126770001	0.5193122733309999	0.584410244317	0.5627978142610001	0.46564387087	0.6206083643779999	0.735504283739	0.562765306405	0.551586272575	0.5091499384170001	0.7796400277509999	0.48997321133999994	0.630293106504	0.557396198835	0.606060348354	0.6570656059960001	0.654814539281	0.615285942948	0.527922084396	0.530283313135	0.603561906909	0.582060434531	0.590479078547	0.55578113	0.506312500877	0.481094284195	0.558769590322	0.592082196618	0.49282010351000005	0.559414902575	0.590123668183	0.534602816404	0.61795593515	0.480227579371	0.520972960822	0.6263847427170001	0.575450782255	0.605400105185	0.533833931831	0.555006770793	0.530747768834	0.488122143049	0.617952398366	0.5621135096500001	0.590706322063	0.529607410647	0.551765258761	0.567906384921	0.618764183855	0.45286724854800003	0.463970043618	0.491661079886	0.46847175209799996	0.45324132328199995	0.575017406269	0.564614471382	0.5899900409100001	0.587287030674	0.61104170494	0.6472986167220001	0.557010275431	0.585169988791	0.552557217007	0.529996940663	0.42497649141000005	0.6193023101349999	0.511650663599	0.48002438431500005	0.558631883278	0.49048587190399995	0.508302930308	0.534406254922
S193	0.623917552492	0.5280463414100001	0.5900670037919999	0.582402925175	0.62024233896	0.535732061183	0.55394929052	0.585977732795	0.631666115916	0.545501573187	0.536248809314	0.613671853882	0.606045999734	0.608415143765	0.599656212058	0.585389185683	0.571557635358	0.5862549891300001	0.739093740327	0.5278506720489999	0.60852640793	0.59575207712	0.782790481367	0.541040069067	0.6655836012690001	0.633342522231	0.660090644489	0.70226425445	0.630617773698	0.573623447983	0.527351953443	0.522985283146	0.612701282375	0.594042444665	0.651249018788	0.498959404977	0.576137494079	0.589800979786	0.609002096066	0.554775843725	0.575286384601	0.555705682274	0.580440709629	0.6190865138880001	0.55423246877	0.568044678683	0.6147479729959999	0.561468861776	0.554605476106	0.627213391902	0.576284252191	0.5819296014509999	0.586481601429	0.600691297773	0.5692589087650001	0.607468362515	0.53666606599	0.568662122651	0.5572349242100001	0.589026524993	0.608219825977	0.570537155294	0.577427708742	0.563466409896	0.5499788320260001	0.578672714993	0.588720799933	0.608092004317	0.552191798214	0.594967498086	0.554329557122	0.632080904749	0.589501208898	0.625299709558	0.613072327392	0.583417193225	0.545057324628	0.558350550485	0.520356993957	0.581584019175	0.58560204569	0.592734654914	0.553507494611	0.5887751232289999
S60	0.428750237533	0.5613276652929999	0.666300202314	0.48348308581699995	0.406661893125	0.470582963297	0.460957571035	0.533331253926	0.687220095128	0.489536694304	0.487484518986	0.637605745317	0.41157485790299997	0.572774329396	0.475949399178	0.489786454433	0.573286882936	0.547739159141	0.7974540236900001	0.493003179125	0.553780005868	0.572842728862	0.8246062548340001	0.546028184951	0.742474807872	0.707634579913	0.72565847725	0.7634358733040001	0.45981636095399997	0.453127846399	0.523804312061	0.5000287897469999	0.399849980924	0.501763799818	0.7224092857529999	0.510000383117	0.587496967536	0.57756335987	0.486535455395	0.47132279978299996	0.628717395223	0.480416531185	0.5321681696720001	0.699452568511	0.5127060254429999	0.641861774065	0.683507069434	0.523960293261	0.49108255882299995	0.522412724487	0.507557161343	0.659426006688	0.534684786728	0.6665088419699999	0.5095083738130001	0.509318016791	0.524498967065	0.5084872040030001	0.49057513820200005	0.501824338033	0.42226172442800003	0.627642521936	0.5896304408959999	0.598275868561	0.558123420739	0.642784330453	0.487288238291	0.5036947434969999	0.542559358185	0.423397938137	0.498139720663	0.42517013131	0.518524807685	0.717137069462	0.5501929080479999	0.530255955814	0.6058681297290001	0.5192399992610001	0.5387505565899999	0.559605470994	0.475763594151	0.587948668829	0.527990892557	0.546877978575
S114	0.5317471909220001	0.5402870026550001	0.633851204925	0.440562694084	0.512105625518	0.477300185047	0.465407907333	0.522923650796	0.666820133084	0.451013815903	0.46467522756499996	0.619974195749	0.5021961181979999	0.538587736614	0.477836708269	0.420981014531	0.548194539219	0.589441489947	0.7975055621799999	0.45940924073399997	0.547267051233	0.546525064668	0.8268059051019999	0.490447691981	0.73306503713	0.676989357609	0.714146105801	0.749523933723	0.529295824147	0.455846904296	0.46896768413	0.45384137421099996	0.495292582886	0.5084751471819999	0.7089901371680001	0.47312476383	0.5677708440420001	0.542722158718	0.448987122896	0.505201503486	0.600549130365	0.44979557438100004	0.532488895842	0.6651336769780001	0.530433359904	0.588964381605	0.649434330511	0.528926439055	0.532977080017	0.5424016293230001	0.456294704544	0.628023812278	0.485006566637	0.648971106247	0.511808061053	0.483474497509	0.489230026305	0.456590843364	0.452144538588	0.48116469858499994	0.5298516598849999	0.594399926775	0.560860196012	0.550592849986	0.498239227641	0.600282995362	0.498337126831	0.49629299463	0.564418532373	0.492422432107	0.513370192842	0.532447829643	0.498217975883	0.689123878932	0.510278905012	0.498120124612	0.557924690812	0.501848618875	0.467393586627	0.511766509662	0.423593944098	0.562741651393	0.51083986888	0.5348320946540001
S74	0.42559956212300004	0.580393319235	0.681980167135	0.509627021171	0.403412911457	0.48999320286799997	0.476120519811	0.559919093428	0.7052625270280001	0.527324874208	0.517153532092	0.659306969747	0.41898522724799997	0.595288692149	0.494269942369	0.5177614060760001	0.592330655479	0.543921214533	0.8059389071690001	0.516067391302	0.594501940057	0.60513154625	0.830204185998	0.57989571712	0.7537849604970001	0.714003588093	0.741099843997	0.7658864970010001	0.475515610885	0.487021401262	0.564539025978	0.5257295602009999	0.42793382507700006	0.513624280327	0.7343002054009999	0.528551421436	0.613926412623	0.602222943892	0.520508281583	0.48475519194600003	0.6578984074759999	0.513571087433	0.552852142783	0.707376489183	0.531315609095	0.660835152784	0.698844390502	0.533638929162	0.509252200564	0.543068440283	0.5317340429999999	0.667511579131	0.564499320111	0.669547456601	0.527132529702	0.544365217244	0.5429881159759999	0.520327182006	0.520643323525	0.519973281035	0.43468364342	0.650355781095	0.610365836369	0.62183711265	0.5805039471500001	0.667089468967	0.486234308284	0.5418822000729999	0.535386466882	0.423290751704	0.505213134104	0.398767159304	0.534636651844	0.726974407083	0.573554518108	0.568335434382	0.630391002698	0.522291419027	0.5692258639	0.5914928872249999	0.508987123297	0.6204002377000001	0.5607787010490001	0.574505380105
S220	0.5993865005569999	0.588756679435	0.595063750282	0.590590308851	0.583038032082	0.546214170917	0.558301640483	0.417029125948	0.591888234315	0.543534923726	0.571637702987	0.5083743282159999	0.560814070198	0.477401140431	0.506446074797	0.5151234022160001	0.494220414435	0.602916913696	0.752129007851	0.556566514757	0.41947166812	0.436092022834	0.784838419775	0.520672514211	0.6684118619430001	0.638780099641	0.637213649852	0.707336864561	0.599826696057	0.5816680650339999	0.5454899229869999	0.495821759915	0.535720027757	0.603244367739	0.641735162255	0.542163606884	0.47235243472800004	0.501160394606	0.506655111456	0.572192120319	0.499308284499	0.502211811144	0.618596081945	0.622699617718	0.633310807989	0.546956062322	0.561668684047	0.642701051096	0.549972647105	0.613712441213	0.47663537652599997	0.606785109093	0.450900974113	0.585443801759	0.634738228383	0.486587913139	0.580858239521	0.495519054013	0.525626555661	0.5487887544960001	0.560555581767	0.554451658866	0.47266269329800004	0.494136437208	0.479151748645	0.558660009523	0.5488676137240001	0.468812629283	0.57581112451	0.518178173399	0.605744464487	0.605409737242	0.51412643495	0.6452081389500001	0.498564253319	0.41306123101099995	0.51856421242	0.61267343459	0.517086017604	0.481096155065	0.519746406496	0.454219169322	0.500463316104	0.400607122633
S97	0.667130590303	0.567745149944	0.449965596241	0.624137458242	0.659228904492	0.605531595406	0.614292252588	0.548301112626	0.47426106930600004	0.590860252329	0.606710826028	0.507971911359	0.6511930130820001	0.546858837417	0.607633815899	0.587460579585	0.468245826475	0.626771802772	0.67573025091	0.590386959216	0.569809102079	0.520246246827	0.72791732803	0.513116692585	0.5427126147519999	0.492424577495	0.532370462457	0.581939402629	0.666990181086	0.626634153411	0.549042866393	0.541580545078	0.6362724534440001	0.624938048485	0.514731699398	0.573806399319	0.483921462372	0.518759978194	0.586105770114	0.626241350937	0.481142358911	0.580454697383	0.63589812367	0.45556357728299995	0.644284179507	0.35543469511	0.466025472311	0.642357027116	0.58299876033	0.657198845414	0.5616100249970001	0.46572167701800005	0.564599917075	0.455074950971	0.646464889362	0.599989236396	0.613035739149	0.569214944991	0.595179107668	0.6105364267010001	0.6489166346190001	0.43730498442000004	0.486079771457	0.51362918708	0.472694166206	0.42987511202600004	0.62667769007	0.602769019625	0.595715838319	0.61284012066	0.629757559676	0.6734262824160001	0.597347715987	0.518891229771	0.586541844867	0.555528675978	0.438526019655	0.643207550304	0.5312651426739999	0.5108769020830001	0.586386536675	0.487247960674	0.517067225116	0.561284740112
S175	0.640030507378	0.513754062565	0.49140009980899996	0.575334788726	0.6303735627489999	0.547884620074	0.5624774745960001	0.510219688612	0.519058392561	0.519759756181	0.56064725552	0.5176484469229999	0.615332439228	0.504655384429	0.569921550017	0.544145948527	0.437686176632	0.6052771246249999	0.7391404313809999	0.538317113009	0.536484484464	0.49388736598300004	0.783908062864	0.443619006985	0.627125964608	0.552094730015	0.6033817985800001	0.655441913964	0.6396215835469999	0.583956366653	0.489192895304	0.498520814278	0.596026112459	0.5712121637950001	0.592923701648	0.522002494492	0.485559392552	0.471041004644	0.5412076417	0.565354078518	0.466338143741	0.5206002478230001	0.580865646248	0.53372026834	0.600089541829	0.44729893908600005	0.519685052172	0.600246875677	0.552984579498	0.6039286514019999	0.506259289665	0.523609821762	0.507375418163	0.506215940774	0.595602326184	0.543653519344	0.560202874185	0.505436994724	0.535464302427	0.551869692082	0.617618303034	0.439987796919	0.45145083729900004	0.463864195241	0.434720550935	0.453202200738	0.572469071915	0.5396681231270001	0.573365100823	0.578953081975	0.5888666584800001	0.646285669238	0.552397580762	0.579724097032	0.540620789606	0.508000622245	0.41899727671400006	0.604601973275	0.463239469009	0.4509121489399999	0.539067491544	0.472783605844	0.471358693274	0.512308141504
S144	0.505405933247	0.512118812042	0.663917130296	0.475107250863	0.5047543310670001	0.44852996723000005	0.45443204528000003	0.583608001309	0.700293373782	0.478491481048	0.449883131244	0.667757342531	0.504886180821	0.596078595304	0.5187412782649999	0.503921476422	0.582360653047	0.586405454809	0.8107656003650001	0.449241938894	0.6042404379590001	0.609762757607	0.840536200493	0.538306098983	0.754684110008	0.7080670259909999	0.742210751062	0.780204159259	0.516686105754	0.465967075585	0.508355592333	0.510988908189	0.5199784638539999	0.46513361839100004	0.734051935627	0.464560508278	0.624105768313	0.58683113915	0.519167458284	0.444541057281	0.64231944167	0.46977498336	0.469204497856	0.701238174939	0.473949428161	0.636098691011	0.693665047932	0.460132175578	0.550119862904	0.5072247852399999	0.530645300776	0.662745931265	0.548266789505	0.6730160964990001	0.462053166374	0.521392888208	0.464588935399	0.49573292101099997	0.458195661725	0.489394049795	0.510521011088	0.627885017918	0.6000581527009999	0.5911990857639999	0.556076298018	0.643798814853	0.491312359591	0.554453009785	0.571892350872	0.5128078569910001	0.44993761475599997	0.517605690576	0.545445074395	0.7186244949130001	0.56106542091	0.564531132041	0.593463602354	0.442694956251	0.509482332278	0.570624587886	0.501713712257	0.61365250241	0.55607957983	0.58503701357
S75	0.468818575026	0.5536708741449999	0.6642692379039999	0.511960491263	0.44297398712999997	0.495122466931	0.480399398266	0.5438696776290001	0.68507492342	0.493001001286	0.489789811918	0.6421344022	0.452651358103	0.567416083332	0.47803329613300005	0.486524224138	0.579913560358	0.57538115577	0.806166781379	0.49399268006499997	0.566662795245	0.5832030772919999	0.833403683612	0.566802231954	0.753036294854	0.698544145079	0.733999638627	0.766436322476	0.474741600664	0.486838688218	0.536998861213	0.525777837217	0.42134799736999995	0.508499485765	0.7209866531039999	0.514245457131	0.604695697894	0.574125685043	0.495423950065	0.48621889752400005	0.630389089513	0.484583103268	0.544436602329	0.700000846017	0.547007983045	0.644992523049	0.683716598766	0.539565782584	0.540186300983	0.526651292685	0.497827438017	0.6731027406450001	0.542993971335	0.66772387293	0.537884091192	0.522111903358	0.5269136754	0.505560238051	0.484422275625	0.519367314268	0.457847738902	0.6326958878819999	0.5897306242600001	0.596076855816	0.565615526308	0.643991038225	0.476498926739	0.503974074798	0.575218020712	0.453280837706	0.50437092039	0.464933531501	0.523364150745	0.717079461091	0.54472285107	0.539311297456	0.6049354765680001	0.529271862994	0.539134483733	0.562492180698	0.487206952205	0.5922750626519999	0.545498366251	0.549368802453
S155	0.677150567395	0.612930540971	0.5123532934430001	0.656499165894	0.66235627851	0.61796175575	0.630873196917	0.5024763494009999	0.470860965784	0.604873679284	0.630144873161	0.46663204105899997	0.647983007686	0.48388456483599995	0.612300960176	0.587383523436	0.484764690902	0.6519760163939999	0.7074321088140001	0.620695797713	0.495098322617	0.455737628997	0.757514051961	0.5522048514119999	0.609535733185	0.5653946610239999	0.573991874887	0.6424703736949999	0.6779480676590001	0.656517561027	0.595099961079	0.577597383085	0.609505858476	0.6331658713989999	0.5663412256229999	0.5996383473770001	0.49085000878	0.496394088405	0.560603459074	0.642507237456	0.459230046792	0.5776822599620001	0.644931336621	0.545280836043	0.6801931230089999	0.5046558647339999	0.48040137933999993	0.6797670384450001	0.606217181575	0.651205770579	0.5459259716570001	0.567210849542	0.536824708928	0.507337642386	0.665337074179	0.553486976591	0.639878067217	0.564415438471	0.593110653119	0.596208014083	0.64707728038	0.50923251568	0.44237094121299997	0.480560951296	0.4986022782	0.481833824447	0.626354992758	0.555143201868	0.62706375467	0.603314609201	0.657558528439	0.685222589351	0.5780621667329999	0.597008764904	0.542938539885	0.5187101482850001	0.491229031735	0.673149131991	0.5585836993819999	0.48890665060099997	0.589859383128	0.43650728982299997	0.540249016179	0.510997883992
S46	0.616645001454	0.490266208059	0.5353850441100001	0.5675871758959999	0.5927637691969999	0.538920657433	0.543064034371	0.49481065443800004	0.5684681267	0.49782405823799997	0.548538975935	0.538918306391	0.586677004063	0.5005306851479999	0.5433643987919999	0.5174033431480001	0.453991431624	0.602181134737	0.7592888349150001	0.525577422032	0.519967808282	0.484842982015	0.800642884062	0.463075387357	0.663926506196	0.591595609641	0.6461369159920001	0.6866697048649999	0.606227859331	0.558953198275	0.490116199063	0.48756007279299995	0.565828637215	0.567591622806	0.633708008961	0.5221538340899999	0.501077771023	0.453552413256	0.5181925491170001	0.5573647501969999	0.509163027157	0.510070941177	0.570155251455	0.5801013138800001	0.596717420785	0.49486614982	0.562477638833	0.593549819987	0.548032754177	0.590470917435	0.490336841985	0.570801990788	0.488717390223	0.54509211276	0.586604964429	0.52173785045	0.550737998796	0.48660433987499996	0.515791520642	0.553015611712	0.585793544908	0.482972851439	0.46523570147200005	0.49023863882700003	0.437103104663	0.493574738434	0.544681812287	0.53379759313	0.57230909736	0.553891254775	0.573588537211	0.6128416631229999	0.5277227399600001	0.6244033868600001	0.517607174732	0.491936321313	0.43012976583400003	0.584872303351	0.48174786314999996	0.443114481915	0.520086167377	0.47647257047200003	0.48943999725599996	0.49564453528999997
S55	0.529103727923	0.522579385977	0.656867074606	0.494701671163	0.515823879405	0.445686268931	0.44477409261600004	0.59766611762	0.7001241685490001	0.487511223576	0.42794890785499995	0.67721766315	0.509995165937	0.601328638995	0.5316593409979999	0.516276057087	0.594447328586	0.588649288661	0.8092631480760001	0.43842610951800004	0.6281352120220001	0.619490624999	0.836717944842	0.550099000595	0.746004963502	0.706256928725	0.7385829482340001	0.764750093449	0.544302511416	0.486104453934	0.512477688623	0.514660876927	0.537105158217	0.45369993730499997	0.729533777631	0.476599937403	0.6254329588440001	0.597465231782	0.537481029911	0.414528292993	0.6417381351479999	0.487119368443	0.434659502989	0.6911508672319999	0.44041182061899997	0.635619235429	0.6871813538860001	0.39874966956299995	0.55874168442	0.51466056109	0.546126936574	0.658299875315	0.5720822250859999	0.672382567226	0.420784989986	0.553872115461	0.433299743696	0.510555944032	0.47378233511999995	0.487741095489	0.537332470004	0.621698257284	0.598297188546	0.588372834043	0.561603344948	0.635309239266	0.509871924701	0.568565467714	0.570680971593	0.524400157931	0.40065751837499997	0.5235664385409999	0.542003181613	0.703709157653	0.5850453478750001	0.578997281745	0.593978580071	0.431999832117	0.505388555956	0.586601614733	0.51400406109	0.6191847625110001	0.5685006564549999	0.602319103737
S7	0.7319018847069999	0.654306768216	0.47824456703699997	0.704942363345	0.7182424972310001	0.6741033375	0.68264402243	0.598627211386	0.46329826267700003	0.6695553354580001	0.682277494748	0.502246239686	0.701882398703	0.595647217662	0.6749738473989999	0.665229976713	0.5563072195009999	0.6835770648810001	0.5657376385289999	0.6747432348319999	0.602479549086	0.5660383999040001	0.64646310189	0.606663301912	0.479105879603	0.467625099969	0.412012617272	0.5429396945130001	0.731652862704	0.707038695165	0.6383272880049999	0.631931783566	0.6906019910340001	0.695801184866	0.441325811844	0.646977794885	0.523378736294	0.5962300571720001	0.658099343353	0.685743695158	0.478482475197	0.652648525478	0.694501673844	0.485978247949	0.700294338921	0.484529909029	0.440582595718	0.70588967172	0.654618802789	0.714974667281	0.646009641249	0.517781523845	0.625700268192	0.460333382452	0.700205475359	0.665914610524	0.6838434004739999	0.650214888489	0.666827936155	0.669402164946	0.7022182222490001	0.536998938861	0.548134385657	0.5505402901550001	0.573741318764	0.476277835563	0.698933656954	0.653226808701	0.660764638169	0.674601641735	0.694217930435	0.730826790327	0.656049168015	0.484169637554	0.653182915208	0.601136560443	0.540243118766	0.7109431435699999	0.621235760232	0.6064414336439999	0.6714318248989999	0.519640218299	0.610878441695	0.6108948364869999
S9	0.766808787171	0.716702066723	0.530731246438	0.7515180238629999	0.752851705706	0.7338521643179999	0.7433576286750001	0.669169066479	0.506748730626	0.72937982868	0.7400119730210001	0.559428708038	0.7458498348029999	0.666057592918	0.7327399957170001	0.7326017197820001	0.63306866166	0.7164750588809999	0.487629448019	0.734303741313	0.6711947341399999	0.637358806825	0.581182091624	0.678474922666	0.444356152654	0.48751048666999997	0.41698483810500003	0.508656969583	0.77072411537	0.7563615729559999	0.706000511592	0.695839272573	0.740964469894	0.754133791725	0.42835576365199995	0.7128182229950001	0.593612475378	0.6692627235809999	0.720345856517	0.738918493258	0.561451929778	0.7175179933939999	0.754302937432	0.5058973189029999	0.746534183341	0.564318691041	0.49747528750500003	0.7610380141329999	0.700749698797	0.761474459248	0.707399454589	0.557569487224	0.6924674105069999	0.51571364846	0.753764015498	0.728648018171	0.744637308939	0.7218105780149999	0.728174814348	0.7279126721770001	0.74011898383	0.601205902944	0.623278531027	0.636188178848	0.654941713442	0.560891216406	0.733286184476	0.704045913902	0.702966339857	0.7196673526749999	0.7493496766240001	0.760160096104	0.725191922446	0.502467275177	0.7170574695990001	0.672469719259	0.622527301915	0.763014448611	0.697403320619	0.677994947164	0.728350628817	0.605201639783	0.6690515917859999	0.666064725432
S31	0.6955106013179999	0.579817857018	0.520645492118	0.642641633176	0.667183649646	0.600574106035	0.613150309856	0.516115782478	0.514499241881	0.592528915489	0.612143075239	0.5111318888449999	0.648766414802	0.495161987298	0.61665393395	0.5754390949229999	0.48761780421400003	0.656139123046	0.7103739762369999	0.5910468336069999	0.530096487682	0.485860493618	0.7579846137530001	0.513283636794	0.599269627238	0.571108132944	0.562348718499	0.656432288345	0.693049105418	0.652320577207	0.552503450744	0.559549610769	0.632360620635	0.618611309049	0.560947594146	0.577330975662	0.49354843104199997	0.513209513534	0.573078397936	0.616034531788	0.420781902165	0.563048100393	0.612519967437	0.558178815306	0.647593481338	0.491468383191	0.45533612797600004	0.645486879102	0.617584073094	0.6380694853059999	0.563358388683	0.569400846171	0.518463760047	0.508473366933	0.633469271408	0.555002630655	0.601139884199	0.546984141429	0.582874799123	0.592734349586	0.6637472556130001	0.481425953081	0.476321695271	0.42858761241300003	0.486985721396	0.452922012079	0.635143887293	0.566747899914	0.639745816312	0.6223167525069999	0.631277498038	0.692053518256	0.581409181735	0.586493524311	0.551796014811	0.504255486928	0.471300139	0.651565092493	0.517606802776	0.5006157608349999	0.5877463092949999	0.44843944365599997	0.536721067774	0.520359144084
S53	0.537144373609	0.541774934748	0.6671746219219999	0.505151094777	0.51628175102	0.481888257202	0.447443956637	0.5958325296679999	0.708172927837	0.495016587016	0.43731716350500005	0.6771494994149999	0.5103997577080001	0.601016865008	0.545482801721	0.50677452789	0.601318942468	0.611140536487	0.81352154138	0.449627720655	0.622564966864	0.606418491912	0.845593393205	0.564420380601	0.765613879001	0.717393010039	0.746358207561	0.776385420479	0.539104744111	0.49466227134499996	0.521365811523	0.525790309089	0.528466060004	0.482483351762	0.74154088977	0.492036718958	0.630090163071	0.599996382249	0.54538686808	0.447738125254	0.64304922838	0.486337154542	0.46251623793200003	0.7063420595309999	0.482644768942	0.652953487948	0.694793788338	0.458680764523	0.576707045937	0.5130192872689999	0.544238553614	0.679563117787	0.5663056418729999	0.67882998244	0.46839250754199996	0.542739671502	0.46464491613799996	0.506219441079	0.48283905444700004	0.5064674873080001	0.5420101584839999	0.632847889021	0.6054956868110001	0.593582552327	0.574064864543	0.64124476401	0.502082514449	0.553282990788	0.596314161364	0.534534631474	0.44148797036700005	0.530666647971	0.541934315573	0.7212988909270001	0.575433073133	0.571295932101	0.606580316242	0.458463911326	0.515851013668	0.585527506277	0.504217968128	0.617527520613	0.579913885489	0.591384364718
S189	0.525732458051	0.5045199458030001	0.649162596137	0.42633823118	0.5053263518469999	0.454226557189	0.459336831874	0.560802381196	0.68237340156	0.41999604997199996	0.441444628622	0.656174064274	0.500856149783	0.575677509947	0.512583395444	0.48043562404600004	0.5669002795570001	0.583741313485	0.804617022896	0.448685726422	0.593244881385	0.594788153216	0.830733093886	0.502311026607	0.742990626972	0.689255679643	0.7320090929590001	0.7591292417100001	0.528744861093	0.41582613973099997	0.43969420433	0.472064816965	0.50094882405	0.498684824113	0.7219080440119999	0.4729197967	0.6036205023100001	0.575039339774	0.51146252089	0.474001653235	0.625254927971	0.467494324247	0.49773813420199997	0.679928977471	0.48120059494499995	0.616004475229	0.665604204972	0.487833013988	0.542219851156	0.515573006403	0.513537329309	0.642690614648	0.530073354569	0.656222548629	0.46771980576399996	0.5129276407069999	0.46092300318499996	0.490544750801	0.466467027507	0.5174970770180001	0.513664206924	0.598930567126	0.585236991473	0.570543563032	0.538775796173	0.624059068622	0.5040470037879999	0.527122028565	0.569353069687	0.5106887907240001	0.48892977866000004	0.520813532328	0.536218246444	0.7018165140870001	0.561078019789	0.5459482560760001	0.56894636253	0.490196486859	0.47766239159199997	0.551458716726	0.480391554842	0.604270928267	0.51918951109	0.56731626751
S184	0.506253612814	0.5168958951929999	0.650750209318	0.46314668099399997	0.483742342982	0.469275202967	0.44366818598700003	0.56620514013	0.6734180773559999	0.452781569852	0.44601436168200004	0.653376239354	0.480467126705	0.584256681814	0.47921163340499995	0.482268064275	0.570047613806	0.567285585515	0.7981102199789999	0.441970440811	0.589167708151	0.59189277329	0.827140192662	0.520659901418	0.7354933765839999	0.6799573742820001	0.729080456578	0.752125835667	0.524410531429	0.41513697623199997	0.47920946529200004	0.47227359715000006	0.490026353754	0.505046870485	0.718319728816	0.476722848694	0.597429013499	0.568775684208	0.49003229811899995	0.473419035159	0.632674323563	0.47484653760300005	0.506651291194	0.6724927307199999	0.500500177956	0.622726521377	0.670068105529	0.492173047719	0.527816568385	0.535838341485	0.498181543379	0.636646882089	0.534037794554	0.657772545898	0.49628211614900003	0.520142709662	0.483056415101	0.488343402832	0.45598479945299997	0.49272231999	0.493786480605	0.603823745356	0.57693617733	0.590646606685	0.5340370393230001	0.625113324741	0.467748140974	0.518501452752	0.544879725061	0.48830205156	0.47596448008000003	0.49289391791500003	0.504128067108	0.6979696851180001	0.564045582673	0.551514941655	0.576493783944	0.48050674580499997	0.500694311087	0.543562857629	0.473388594077	0.6093401991790001	0.516510195676	0.573606843467
S45	0.7335788013779999	0.666366614881	0.547295230999	0.7030988094239999	0.7269153923880001	0.694157966257	0.6897710304889999	0.67273866611	0.5732464275029999	0.680563470616	0.6855516177169999	0.605100945356	0.717099942928	0.653536017247	0.7005021821430001	0.684822568449	0.626242378799	0.6785227975489999	0.640291770278	0.682110730335	0.688031576767	0.638447945869	0.687114420958	0.652130779093	0.547546803525	0.535730032231	0.569704754893	0.525222920936	0.729314067903	0.707775541708	0.661428619258	0.659665322485	0.7234703895379999	0.710406328176	0.536702326944	0.668844458725	0.617367559027	0.630571352183	0.6896471568610001	0.6991570739190001	0.6133127902409999	0.6986371645270001	0.711512212613	0.5038145169229999	0.704209089332	0.547735134838	0.568373825068	0.698489365455	0.667770980563	0.7332650397120001	0.6750964608200001	0.575925829997	0.687480990749	0.560202625113	0.7052411162250001	0.69466187155	0.7031432804600001	0.6769783788160001	0.6895271585420001	0.687885931655	0.7168070280419999	0.5726515917930001	0.618694967851	0.647428880051	0.622891686984	0.564808254623	0.6987837873630001	0.6960315824459999	0.659783294318	0.7019544838420001	0.685675570498	0.7309406747789999	0.675888146858	0.485058323287	0.704215682063	0.673944871103	0.586687459061	0.712342440164	0.652774262146	0.664622823031	0.676572862129	0.624747158507	0.6549995661779999	0.67729155685
S49	0.532639959881	0.499269961028	0.64004473508	0.48987842299900003	0.5093352107379999	0.42873254677	0.41760728232199995	0.552308951957	0.670122547852	0.43717372505400004	0.41655166090499995	0.637905490013	0.502134065612	0.557041386004	0.484687967957	0.46581592911200004	0.561154638107	0.590597078917	0.8060959457790001	0.42344660342699997	0.566891707486	0.5663485211879999	0.839714161151	0.504087710444	0.742876031111	0.6869034246789999	0.7220846681640001	0.760335088602	0.518950015894	0.46857273531000004	0.47586108135899996	0.4933701327	0.48858519465000005	0.442114469978	0.712685228027	0.465204308944	0.589154145487	0.538181658666	0.48427635703599997	0.416116816132	0.598951053707	0.417691571047	0.453186093344	0.683230914049	0.47776685076000003	0.615999399999	0.657736769108	0.46396719317199997	0.552210890879	0.488705792526	0.48584085373400004	0.65469485594	0.517455744762	0.6554553662	0.45459749115099995	0.503249250128	0.43279572237499997	0.463708300606	0.4289153142	0.457224900996	0.519226464113	0.591090295347	0.553665273529	0.551930774542	0.532696427939	0.6098956195390001	0.482155527149	0.49217504081600005	0.580677046059	0.49788615288500004	0.446801498441	0.53015268042	0.511380294713	0.705624261503	0.5334229687100001	0.517581434283	0.557437638992	0.459048493274	0.46729323198600003	0.534892071404	0.46552017190399997	0.573602326772	0.515857787569	0.547233795149
